"impolite","Your error message tells us nothing. Do you have a detailed log --perhaps you can run it from the command line (as Ravi replied below) and paste the error messages?"
"impolite","What is your definition of a \""small change\"" in the output? Edit distance (treating hashes as strings) or mathematical distance of numbers (treating hashes as integers?)"
"impolite","Would it be a better question if it were \""Why are Perl threads so $#@$&!*@# slow compared to other languages?\"""
"impolite","This is programming related. Why is this flagged?"
"impolite","Could we have a question concerning the GPL without discussions about whether the GPL is good or bad sometime?  Please?"
"impolite","This looks unnecessarily complicated. What are `prodsofar` and `listsofar` supposed to represent?"
"impolite","I don\'t quite understand. Why don\'t you use ${resource} and pass it to the frontend?"
"impolite","You\'re probably trying to optimize the wrong thing. I\'m wondering why you think this particular part of the language is so important?"
"impolite","Do you need the id column? Why not just tell the query to fetch only the name column?"
"impolite","My impression is that it depends on the culture that\'s making the pie... in France, apple pie is a tart with one crust, but American apple pie traditionally has two.  Anyone know?"
"impolite","Is this a business website or a consumer oriented website? Or are you asking for solutions to both scenarios?"
"impolite","Just a bit of feedback: assuming that this is the same question as your recent directed-acyclic-network before, it seems much clearer now. --- How\'s your linear algebra?"
"impolite","It might depend on your messaging app -- HTC phones with Sense don\'t have the standard android mesages app, for example.  What phone do you have?"
"impolite","Further to what Stefan said, the tocloft package might be sensitive to other things you have in your preamble.  Could you post a [minimum working example](http://meta.tex.stackexchange.com/questions/228/ive-just-been-told-i-have-to-write-a-minimal-example-what-is-that), please?"
"impolite","By downvoting without any comment is not helping anyone. Don\'t you think that some kind of explanation would be nice for Ved?"
"impolite","What dictionary do you normally use?  Does it lack these definitions or are they confusing?"
"impolite","@shodanex: The issue is likely to be specific to your particular hardware (or virtual machine), so you should describe it. Also, does the clock still drift if you turn ???synchronize with internet??? off?"
"impolite","What part of that are you confused about? [this](http://www.quirksmode.org/js/this.html)?"
"impolite","The computer may have multiple disks and multiple partitions, each one with one different file system. Do you want to know the type of root partition or what?"
"impolite","You are doing a regex match but not checking whether it succeeded or using its results in any way.  What change to you want to happen to `$name`?"
"impolite","I\'m not sure I fully understand the problem. Are pick-an-email@domain addresses going to catchall@domain or does `pick-an-email` stand for one of the \""real\"" addresses?"
"impolite","I love the idea of getting a coffee when you\'re angry.  Maybe you could mix it up occasionally and have a vodka + red bull?"
"impolite","did you finally resolve your problem? did you file a bug-report?"
"impolite","The answers here (http://cooking.stackexchange.com/questions/8618/stopping-water-from-bubbling-over-when-cooking-rice) may be of help to you.  For example, do you wash your rice before cooking?"
"impolite","Terrible question title. I don\'t know enough about graphs to generate a better one - any suggestions?"
"impolite","Homework? Who told you that checking the precondition is a bad idea?"
"impolite","I\'m slightly surpirised that this post just got to 1k views and still there\'s no voting on the answers. Is that just laziness, are viewers lacking voting rights or is there something wrong with the answer(s)?"
"impolite","What\'s wrong with it? Isn\'t making a wordpress theme programming?"
"impolite","Usually you don\'t get answers, if you don\'t show effort of solving things by yourself first. So, what are your thoughts, what is your proposed solution, what is clear and what is unclear to you?"
"impolite","How\'s that even possible? Why don\'t you join the stdout to the logcat output and try to print that massive log directly on stdout?"
"impolite","Why does transparency matter? It\'s just another channel, just like red, green or blue?"
"impolite","arg, sorry. I was fiddling around with item formatting all day long I started to believe you can\'t use formatting in item[] at all... Should I delete the question?"
"impolite","The only time that I saw that was when using different monitors, or a remote login (in other words : changing the resolution, and then the layout of the panels).

 Is it your case ?"
"impolite","Why the downvote?  Am I missing something?"
"impolite","@Sorin: If it\'s just a simple script, then why do you need \""syntactic sugar\"" at all? Is it pure vanity (*\""...but I want it to work this way because it looks much nicer\""*) or is there any technical reason that you cannot simply use the methods that are already there?"
"impolite","Could you provide more details , the summary of that question seems to be that special characters are ignored in google search which applies to this case. Is this the start of an expression ?"
"impolite","Perhaps this is best seen as a way to structure the design of a large-scale digital circuit (just like it might be a good idea to use subroutines in a large-scale computer program), and not really as a formal lower bound? (Chapter 14 of the book that you linked has plenty of Theorems with Proofs, but they seem to assume that you follow certain principles in the design of the circuit?)"
"impolite","Is there a reason you didn\'t accept the answer? Is there something wrong with it?"
"impolite","I\'m using javascript to include other html files. <-- why?"
"impolite","What error? What exactly is not working?"
"impolite","What do you mean? exact practical view?"
"impolite","When were closures for JDK 7 cancelled? You have a link confirm this?"
"impolite","I think we must sort the group for select algorithm but it is not necessary for sorting the elements in the quick select algorithm !! isn\'t it?"
"impolite","So what exactly is the problem? Changing the size doesn\'t work?"
"impolite","Hmm, that\'s what I get too: |O-E|/sqrt(E) = |17-16.5|/16.5 = 0.123. Can you add a link to the paper if it\'s available on the web?"
"impolite","@Qmal: why don\'t you want it? Any reason?"
"impolite","Could you post a small example code showing exactly which space do you want to reduce? Also which environment are you trying to redefine?"
"impolite","Please elaborate on \""doesn\'t seem to be accurately answered\"". What did you try and what happened when you did?"
"impolite","How do you know the i386 machine is i386 only? Also, why not a universal build?"
"impolite","and the language of your choice is? and the form of your input is?"
"impolite","Use a thick pen for the line and thin one to draw the border. (BTW, What\'s that got to do with `C++`?)"
"impolite","More time spent does not imply more dollars spent. If the decision is between having to pay five developers for a month or having customers wait 0.5s longer for a request, what would you choose?"
"impolite","sorry, there aren\'t enough details for me to even begin answering.  Could you include some more information?"
"impolite","I don\'t understand this. There is an infinite number of possible strings between \""a longer string\"" and \""another long string\"", so how can you guarantee unique values?"
"impolite","Depending on how you do it you won\'t lose any data. Which build do you have now?"
"impolite","Why is your `i` loop going from `j:6`, rather than `1:6`?  Have you noticed that `sum` is being recalculated on every iteration (overwriting the value from the previous iteration)?"
"impolite","Extended Attributes will allow you to set some very liberal access permissions, and tell them to propagate inside the directory, and continue to do so on new creations, but for the life of me I can\'t find instructions. I can only do it on OSX Servers using the Server Admin Tools, which I assume is not a viable option here?"
"impolite","I would go and say, \""I can\'t find any problem. Are you sure it\'s not the user?\"""
"impolite","Any word on what happened to it?  Did you get a chance to talk to your instructor?"
"impolite","Also, @Ahh or Cedric, can you please edit the question title so it asks \""for modern physics\"" instead of general background? And by modern physics, do you mean quantum mechanics, relativity, quantum electrodynamics, and particle physics?"
"impolite","\""Checkpoints\"", hmm? Must they be visited in order?"
"impolite","If input is {{a: 1, b: 1}, {c: 1}, {b: 1, c: 1}}, do you just want {{a: 1, b: 1} , {c: 1}}, or all 3? If it\'s the former, what exactly do you need this for?"
"impolite","There\'s a comment saying \""special case to return to 2\"" associated with  the following code `if count == 2 and pattern[count] == 1`. What\'s so special about that case?"
"impolite","Debug adds lots of overhead to a program. Why are you assuming things are wrong?"
"impolite","Just curious, who asked a question like that? Did you apply for a math heavy position without knowing what FFT is, or did you apply for a \""normal\"" job and they asked you this?"
"impolite","Why not bake the stew in a traditional container and roast the pumpkin separately, then move the stew to the pumpkin?  Or don\'t even roast the pumpkin?"
"impolite","what error did you get (exception/error message) ? what exactly do you want to achieve when you say \""merging\"" 2 PNG ?"
"impolite","Nothing jumps out.  You *did* restart VS after copying the visualizer, right?"
"impolite","Why can\'t you just split every job to three equal sized parts (e.g. 1000 = 333 + 333 + 334) and always run only one job at a time, and through all the three lines?"
"impolite","I hate that they give no choices for being anonymous.  Why do I have to use my real full name to sign up?"
"impolite","A hash? You mean a hash trie?"
"impolite","You made me work at that a little too hard.  Next time, could you provide a link to the algorithm that you\'re using, or at least give us the name of the algorithm?"
"impolite","That sounds like an old domain parking page. Does \""Fetch as Googlebot\"" give you any response to the /robots.txt ?"
"impolite","Sorry, but I dont understand. How should I check ?"
"impolite","Your second code snippet is the same as the first. Did you not paste it in correctly?"
"impolite","The question isn\'t clear. Is it a video of two stars in the sky?"
"impolite","Who is this StriplingWarrior? Why he/she edit my question?"
"impolite","Sooo, what\'s the problem? Do you get an error when trying to compile the code?"
"impolite","One side question: It sounds like your yard slopes towards your house. Assuming you don\'t already have any water problems, could adding a deck (which could trap some of the moisture) cause a problem?"
"impolite","I deliberately didn\'t mention memory constraints because I wanted to hear several ideas and then make a judgement about speed/memory tradeoff. Can you be more specific about lookup tables in this scenario?"
"impolite","What exactly are you asking?  Are you asking for good examples for books to use, good things to try while learning, or just our opinion about the difficulty of examples?"
"impolite","Yes, Pavel. That is correct (frame problem, much?) :("
"impolite","`else if` serves a very different purpose than a simple `if`. How can you code without `else if`?"
"impolite","... since your\'re quoting something, mind sharing what you\'re quoting? A homework assignment perhaps?"
"impolite","How is \""17:18:3600\"" supposed to be understood? Is this a standard format?"
"impolite","Unicode contains only four double-struck Greek letters: ???????????? (????????), and since the Unicode repertoire is quite comprehensive (and much larger than the Comprehensive Symbols List), I\'d conjecture that this character is very uncommon. Could you give an example where this character is used?"
"impolite","it seems you are posting some parameter named `imagename` from your code, and you are trying to find path of that parameter ?? confusing, Or  if you are uploading the file and you want the path to file from client????"
"impolite","Do you have 18GiB of memory to store the solution? Do you really need all of them?"
"impolite","Why do you want to use those? What are you trying to do?"
"impolite","Time to register and start giving some votes to the people that are giving you free consulting. All : Is a feature on Stackoverflow that if a user doesn\'t register that there is no calculation of acceptance rate?"
"impolite","Also, you\'re not really asking a question by just posting some unfinished code - you need to be more specific. Is there something you don\'t understand about how the code works?"
"impolite","Why not using `isnan()` from math.h? Any specially reason?"
"impolite","There is no need to swallow initial whitespaces of lines; they are ignored anyway. Can you please edit your answer accordingly?"
"impolite","I was under the impression that higher temperatures caused even more carcinogens. Do you think that there\'s no point in trying to keep the temperature down?"
"impolite","by js?? you mean AJAX??"
"impolite","What is your relation to these authors?  Are you writing a package, or editing a publication?"
"impolite","How is it awkward? Which version of VS (they have different levels of js intellisense support)?"
"impolite","Track users? Keep statistics on what?"
"impolite","Why is the clause changing every time?  Why don\'t you post your best attempt and we\'ll look at it?"
"impolite","Any particular reason you\'re thinking of `O(n*log(log(n))`? Or is that just something that spontaneously came into your head?"
"impolite","Emmy,
Have you found a solution for this?"
"impolite","You want to compress strings from argv, really?  Or do you mean you want to treat argv\'s elements as names of files to compress, like gzip the program does?"
"impolite","How much data are you backing up daily, weekly, monthly? How much data do you plan to retain, and for how long?"
"impolite","Do you have a Flickr Pro account? Could it be that you\'ve got close to your monthly usage allowance this month?"
"impolite","Good question, worded poorly. Might want to try rephrasing it?"
"impolite","\""If any database errors occur, they will be emailed to the address specified here.\"" Do u get any emails??"
"impolite","At first blush this question seems purely mathematical: visualizing the function has nothing to do with the distribution of its arguments.  However, the reference to \""heteroskedasticity\"" suggests you\'re really trying to visualize an object that is more explicitly represented as $f(x_1, ..., x_k) + epsilon$ or more generally as  $g(f(x_1, ..., x_k), epsilon)$ where $epsilon$ is a zero-mean random variable and $g(z,0) = z$ for all z.  Isn\'t this just a response-surface analysis?"
"impolite","Ruby on Rails runs at the server side. So how about using that?"
"impolite","Which software? which version?"
"impolite","Hot d*mn, this is more complicated than I thought at first. Week 1 is the week that contains the calendar year\'s first *Thursday*!?!"
"impolite","Also, that photo isn\'t showing up for me. Can anyone else see it?"
"impolite","Yes, I had to wait about 18 minutes or whatever it was, in that time I forgot to come back and accept it.

Do I always have to wait for these flood checks?"
"impolite","Your question is too vague. What do you want to achieve exactly, and what did you already tried?"
"impolite","I\'ve updated the plugin a few times on numerous blogs and never had to re-enter the API Key.

Do you have a similar issue with the Askimet plugin?"
"impolite","Why wouldn\'t you want to go to the source code? What\'s the purpose of debugging if not for checking the code?"
"impolite","What platform? Mac, Windows, Linux?"
"impolite","schoolwork? it\'s a strange query, don\'t you have more information for us?"
"impolite","Do you have problem with it? Does it work?"
"impolite","You\'re missing a paren.  Is that the problem?"
"impolite","Why are you doing `{% ifequal gallery.draft True %}`?   Why not do `{% if gallery.draft %}`?"
"impolite","\""Use images for transactions\""????? Do you mean that you want to use images to represent certain info on the screen?"
"impolite","How are you converting to decimal?  Why wouldn\'t that same method work for conversion to ternary?"
"impolite","@zr: **How is 0x5f7fffff \""even\"" but 0x5f800000 is not?** What exactly do you mean by *nearest even*?"
"impolite","I have read (on http://www.mathjax.org/docs/1.1/installation.html) that Firefox\'s same-origin policy might slow the loading of `mathjax`. 

Does anyone know how I might install `mathjax` locally on my windows XP machine?"
"impolite","I\'m confused. You don\'t have the original assets ?"
"impolite","Why bother with the `.php` in the rewritten URLs? Why not just `/course_view`?"
"impolite","No idea what feature you refer to (don\'t think it is something native), please elaborate? Also self-hosted WordPress or wordpress.com blog?"
"impolite","How are you grilling them? High heat? Low and Slow? How long does it take to cook them on the grill?"
"impolite","Charles River Media was acquired by Cenage at some point.  I wonder if it ceased publication when that happened?"
"impolite","What if there is no idle worker, how do you intend to deal with that? Just queue them up?"
"impolite","Hi *@Rikard* - Glad it helped. Can you mark the best answers with the checkmark and vote up any that are good answers?"
"impolite","What is a metapackage?  Is it a format?"
"impolite","You seem to have an algorithm that works. What\'s the problem?"
"impolite","@BoltClock: I\'m pretty sure that algorithms are part of the \""programming\"" subject. Strictly speaking an algorithm is not a program, of course, but are we really going to throw out all the questions on searching and sorting methods, on the grounds that \""quicksort is an algorithm, it has absolutely nothing to do with programming\""?"
"impolite","I don\'t think anyone\'s going to be able to help you based on that information alone (considering we don\'t know what `0x306aeaa5` is). Can you post your code and tell us what the exact problem is?"
"impolite","So say a sample has size n = 40000.  Then you have one such sample of random variates from A, and 100 replicates each for B, C and D?"
"impolite","What do you mean by \""by default, the week starts at Monday\""? I\'m not saying that\'s not true, but how/where do you experience that in your code?"
"impolite","Again:  What attributes do you have?  What is the structure of your data?"
"impolite","Sorry, I didn\'t think about 20x hashed md5, so it isn\'t  36 ^ 32 but 19 * 36 ^ 32 + unknown lenght, characters, salt in last md5 hash. Am I right?"
"impolite","I\'m guessing ruby, but let\'s make it clear. What language?"
"impolite","The real question is , what does First returns? Since Dictionnary uses hash values, First is first of what???"
"impolite","@brian Actually, yes. Is that possible without causing the \""world to burn\""?"
"impolite","Sorry but I never saw any application breaking after deleting/moving .folders... usualy they just reconfigure and restore to defaults. What exactly did break for you?"
"impolite","Can you please provide some additional information: Are the lines you quote the only messages relating to granola? Which kernel version are you running?"
"impolite","Since there\'s different tricks and none is the one right answer, shouldn\'t this be a community wiki?"
"impolite","@Alexander I did not understand your last comment. Why can\'t you store positions?"
"impolite","sound weird to me, why do you need to unmount? what\'s wrong with just shutdown?"
"impolite","Why do you want to show multiple tooltips for a single control? Why not just combine the contents of the two into a single tooltip?"
"impolite","Can you explain what you mean by \'marking up reusable elements\' a
nd \'standardized markup\'? 
Do you mean reusing code (i.e. snippets of logic/functionality) or reusing UI elements?"
"impolite","This is a bit tricky to answer.  Does combinatorics fall outside classical mathematics?"
"impolite","It\'s worth noting that in some companies, the line between \""design\"" and \""marketing\"" is imaginary. What becomes of your question when the person who does design is also involved in marketing?"
"impolite","Wait, I\'m confused. Aren\'t you already a moderator?"
"impolite","just curious, why do you change filters so often?"
"impolite","Any more incite from either of you? Or anyone else for that matter?"
"impolite","Why do you need 200 variables? Why not have one array with 200 elements?"
"impolite","Sry this explains to me... I want to rewrite this solution [link](http://stackoverflow.com/questions/5636413/how-to-determine-maximum-route-cost-in-a-n-high-numeric-pyramid) in ruby. And why did you say poorly implementing?"
"impolite","The instructions you linked mention using Visual C++ Express, yet your output tells that distutils tries to use gcc.  What are you actually using?"
"impolite","I don\'t understand this answer.  What\'s the 2\' piece for?  Are you assuming the beams are made from a single thickness of 2-by lumber?"
"impolite","-1: A bad question.  The real question is \""how do I concatenate file names?\"""
"impolite","I think you\'ve got a typo here, I doubt that command returned \""How do I find out which process is eating up my bandwidth?\""... ;) any chance you could edit the question please?"
"impolite","Are you trying to validate the file somehow somewhere? Why does the file need to be only available on create?"
"impolite","Are they a particular type of files? Do all users have access to all the files and do they require it?"
"impolite","I think you *might* be slightly pushing the edge of gamedev, though I hope you find your answer. You may want to try the gaming stackexchange?"
"impolite","What\'s not working? what do you expect it to do?"
"impolite","A regular expression here seems like overkill.  Why not just `explode(\'#\',\'http://blah.com#removethis\',2)[0]`?"
"impolite","Have you tried simply turning your muffins at some point in the baking process?"
"impolite","Could you clarify what you think the problem with `Digest::MD5` might be? If you can\'t, why don\'t you just use it?"
"impolite","Too vague - explain what you expect the contents of the array to be afterwards - give a concrete example. Possibly also needs a homework tag ?"
"impolite","What do you mean by \""URL\"", exactly? This is a rather artificial concept with classpath resources - what would you do with that URL?"
"impolite","\""a method that exposes all info of a team\"" ... exposes how? `return this;`?"
"impolite","I think one reason people think it\'s a lame question is that the OP didn\'t posit even one reason developing such a game would seem to be easy.    Kind of like asking \""Why is it so hard to fly like superman?\"""
"impolite","Hmm... this seems like a chemistry question to me (and therefore quite possibly off-topic for this site). Thoughts from anyone else?"
"impolite","I don\'t see anything there that would indicate that you can use dynamic text to label latitude and longitude. Can you please provide some more information or a methodology?"
"impolite","I am totally and completely baffled by what is meant by \""not one that happens every Thurs evening at the local church, but rather the big store\"". What is \""the big store\""?"
"impolite","This is a very broad topic. Akin to, \""How is cake made, and what are the ingredients?\"""
"impolite","Change them to what? If that is your input, what is your desired output?"
"impolite","Your Frequently Asked Question is answered in the very first sentence: \""perldoc -q match\"" --> \""I\'m having trouble matching over more than one line.  What\'s wrong?\"""
"impolite","If a then b is true for any b provided that a is false, as it is in your question. So how do you hope to learn anything interesting?"
"impolite","@carleeto: Have you tried the various suggestions in the answers?  15 minutes? Wow."
"impolite","Do you really want to parse both in the same context? What about things like \""2,000,000.45\""?"
"impolite","I\'ve yet to see a single keyword from the Fortran language in this question. Could you post a minimum size example of fortran code which gives this kind of error, along with what you did to generate it, instead of guessing on the source of the problems?"
"impolite","Clarification: Do you mean to run the container itself under a hot tap?  Is the result really \""good as new?\"""
"impolite","@Ofeargall - Welcome to the community. Could you please elaborate on what you mean \""want to know\"" vs \""need to know\""?"
"impolite","You need to define your scope. Do you plan to use this on *many* words?"
"impolite","That Roambi looks neat. Do you have links to other similar apps?"
"impolite","The Magix software doesn\'t work on Linux. Did you install it in Wine or do you mean a different application?"
"impolite","What type of Lycra? Polyster or Nylon?"
"impolite","Nice close shot, but almost too minimalist... Now I and James Barrie can\'t agree if this is the inside or the outside of the wok. Can you throw some light on the matter?"
"impolite","What ordering are you assuming for @array2. In other words, why does the count for \'one\' come before the count for \'two\'?"
"impolite","I\'m curious. Why $65cm??$ ?"
"impolite","Some clarification questions: 1) Do you want BibTeX to get the information _directly_ from the database, or are you prepared to extract it yourself in .bib format?  2) Do you already have the information in a database in a specific format and want to use only that, or would you be happy converting to another bibliographic database system?"
"impolite","I still don\'t understand what you want to do. What do you mean by \""reorder the sequence in which the pixel intensity data comes\""?"
"impolite","Okay, I have built a radar system before, I need one major thing, that I am not sure if you intended to answer. Do you plan to do this at a single frequency?"
"impolite","Why would you use a genetic algorithm for this?  What\'s wrong with an ordinary one?"
"impolite","what can i do about that? Make a new one??"
"impolite","Is there an explicit reason you can not simulate data yourself (i.e. why you can not make your own gold standard and see how changing reference systems impacts this)?"
"impolite","Finding the min/max of a sequence is at worst a linear operation. How did you come up with something quadratic?"
"impolite","Why are you using jQuery here in the first place, it doesn\'t seem to be doing any good. Can\'t you just output the name inside the element directly?"
"impolite","@jtbandes - why learn C first?  Would you say the same to a C++ questioner?"
"impolite","@astony: *in a single step, you could transfer at least one point from element to its neighbours*.  Do you mean **at most**?"
"impolite","Its not \""really\"" fast, it just runs at a normal rate. Ever heard of the saying, in the land of the blind, the one eyed man is king?"
"impolite","Could you please clarify with an example? And are we doing your homework for you?"
"impolite","Thanks! Can you please explain me in a way that a mere CS major can understand, how can I get this filter, and what should this filter, erm, filter?"
"impolite","I have got a problem with your solution: the keys in your hashtable are not unique (if A[] = {1, 1, 1, 1} what is H ?). So how do you prove that H.get() is o(1) ?"
"impolite","Your code isn\'t going to work anyway. How can `tags` contain a new instance of the tag object?"
"impolite","I don\'t get it. How can you want to find the \""highest value\"" while at the same time not caring how a comparison is done?"
"impolite","I usually just boil water and then drink but I think it won\'t help here. Does it?"
"impolite","Hmm. So **We\'ve a long way to go** in the UK, before we reach US linguistic standards? I know Americans favour inserting *got* there, but is that a closely-observed rule?"
"impolite","Did you already ask this question? But i think the file path for tabify could be playing up??"
"impolite","And you logged in here how? What\'s with the fake questions?"
"impolite","Thank you! I am confused about the save function though.. can you please explain how is works?"
"impolite","What exactly you need to do? Any examples???"
"impolite","Would you be so kind as to show a schematic of your receiver?  Are you supplying the bias voltage of 1.9 V?"
"impolite","hi zaky, i m using xcode 4 tat rename button doesnt exist anymore...
hi vakio, yes i can see \""SimpleScrollView\"" still in the pbxproj, wat do u mean by \""rename the executable\""?"
"impolite","Which way are you trying to identify it?  From within code?"
"impolite","What signatures are you referring to? Could you please clarify your question?"
"impolite","Why don\'t you use the DEBUG flag directly instead of \'delegating\' the function to a class variable? It sounds like that telephone game, \'Chinese Whispers\' (?)"
"impolite","Maybe you can add the way you (or your (grand)mother) prepare it?"
"impolite","All of the answers to that othe question are correct. Do you really need help updating a datbase or do you need help working with the Perl standard-data-structures?"
"impolite","I realize that.  If Angry Birds doesn\'t make any provision for backing up and storing state data on the SD, how would a 3rd party app be able to over ride the Angry Birds state without over writing the information that I assume is stored somewhere in the /data/ directory (which you do need root to access)?"
"impolite","If you are insecure about your pet IDE being criticized, then by all means, step up and defend it.  How do I define a custom key binding in eclipse?"
"impolite","I\'ve gotten curious about your experiences interviewing Russians. Would you go into details please?"
"impolite","What is the question? What is wrong with it?"
"impolite","What is a `peek()` method? What is it you want, exactly?"
"impolite","Why would you build your own XML parser at all? Is this just to learn javaCC?"
"impolite","The sum divided by 4 results in 6 minutes. How do you get 8 minutes?"
"impolite","You really should give us more information. How does the user create an account for example?"
"impolite","Who said the bunks are equidistant? Also, what is a \""bunk\""?"
"impolite","@Eric, I feel sorry for anyone still stuck with an [ATM](http://en.wikipedia.org/wiki/Asynchronous_Transfer_Mode)-attached host.  What did you do to the technology gods to deserve this?"
"impolite","@Dan Dinu: is it guaranteed it is possible to identify who is a liar and who is a truthteller? should we be able to identify it is not possible?"
"impolite","You\'ve already said that you\'re using JPEG2000, which will work.  What do you have a question about?"
"impolite","*@RealityCramp* - I have read your question several times and while I think I understand what you might be asking I\'m at a loss regarding the details. Can you please rephrase your question?"
"impolite","What part of that is supposed to be case insensitive? The comparison with \""Alaska\""?"
"impolite","`a` cannot equal 2<sup>779</sup> in standard C or C++ unless you\'ve defined a custom numeric type. If you do have one, why not just **try it**?"
"impolite","Are you trying to print the possible ways to express your number as a sum? You know there are an infinite number of ways to do that, right?"
"impolite","Sorry to ask a stupid question, but... What exactly is this thing?"
"impolite","@Vlad: then why is there a problem? If you make each tile say 5 bytes (that 1 byte + entityID) and every entity contains it\'s position, then everything is O(1) right?"
"impolite","Which ones? Activision, MS, all? :)"
"impolite","Do you really need to produce separate pdf files? Maybe the `include` and `includeonly` features would be enough for you?"
"impolite","Why would you copy an egg? Did not introduced yourself to `virtualenv` yet?"
"impolite","@Marc: Wow. Was it obvious that aali was a sockpuppet account?"
"impolite","An important concept in Rails is REST and how websites should respond to requests. Why do you want to delete the ever useful edit route from that resource?"
"impolite","What do you mean Justin? I am unsure what you mean by Autobot and Decepticon?"
"impolite","What \""did not work\""? closing of the connection or removing the persistence?"
"impolite","You\'re not \""removing\"" duplicates -- you\'re merging them.  Right?"
"impolite","I can\'t read IPA. Can you add the IPA meanings for those vowel sounds to the answer, please?"
"impolite","Arora and Barak\'s textbook on computational complexity covers derandomization fairly well. Did you have something else in mind?"
"impolite","Is there a reason you dont just let IIS do this for you?  Or use the `<authorization>` features in your web.config?"
"impolite","@martin.malek ??? I\'ve edited the title. Does that accurately reflect what you\'re looking for?"
"impolite","Show more declarations, what is the type of the curr_time2 variable? How is the get_time_in_seconds() function declared?"
"impolite","And: what does \""choppy\"" mean exactly? Could http://www.learningjquery.com/2009/01/quick-tip-prevent-animation-queue-buildup help?"
"impolite","list b? I don\'t get it.. mind to explain more?"
"impolite","I think you mean \""remote\"" debugging. That being said, have you tried to turn off remote debugging for the SWF you don\'t want to allow debugging on?"
"impolite","Accepted! @Rory, one more thing - can you add a line about using the *right* hashing algorithms?"
"impolite","Why do you want to do this in the first place? You\'re already using managed code, why not use the BCL\'s [regex class](http://msdn.microsoft.com/en-us/library/system.text.regularexpressions.regex.aspx)?"
"impolite","This feels like a duplicate of http://programmers.stackexchange.com/questions/217/should-i-keep-realbasic-on-my-resume and maybe we could make that question general. (Should I keep X on my resume?)"
"impolite","Why are you trying to exchange data between component in the same system via a file?  Why not use a temporary file to create a mock file?"
"impolite","Link? Is this homework?"
"impolite","And as I\'ve said already, look at how Apple do it. Have you looked at how CoreDataBooks works?"
"impolite","Yeah, why do you have multiple HTML files in one file in the first place? Wouldn\'t it be easier to remedy that?"
"impolite","Yes. It references the static in A just fine, just not in B. I see why this is a problem since A may have no visibility to B\'s statics. I\'m asking if there is another way to do this?"
"impolite","Delegates don\'t work!? Do you use Control.BeginInvoke() method to invoke delegates?"
"impolite","What is the actual question: how to build ConnectionKit as a framework, how to use/link an arbitrary framework to a project in Xcode (which version?), or both?"
"impolite","hmmm. off topic?"
"impolite","Since each polygon would overlay a polygon of the exact same shape, you really won\'t glean any benefit (that I can think of) from having multiple shapes. Are you doing this for something other than symbolizing features on a map?"
"impolite","Why do you need randomness? Why can\'t you use sequential strings?"
"impolite","ya it is! am i not supposed to ask hw questions here?"
"impolite","I don\'t understand your concern with \""the user might think that margins contains only :left and :right\"". How is it different when you use the chart.marings(:left, 10) syntax ?"
"impolite","Nope. Do I need to start one?"
"impolite","This makes no sense :( Can you make a bare-bones project that reproduces this behaviour without giving anything about your project away? If you add the tap recognizer to self.view does THAT work?"
"impolite","I thought compilation warnings shouldn\'t affect the outcomes of compilation. Aren\'t there any additional error messages you that you left out?"
"impolite","Do you still can use build-in rails validation with this custom exception class? Haven\'t you blogged about it?"
"impolite","Innovative?  You mean, something that uses genetic algorithms that cloud compute on quantum computers?"
"impolite","What do you mean by prefix?  Do you mean to add a prefix to all the entity class names?"
"impolite","According to google this is likly to be a bug in your TeX distribution. What operating system and TeX distribution are you using?"
"impolite","99% of my use is C++ ... I don\'t know what they did but it\'s horrid. Have you tried using a remote debugger or another instance of visual studio and attaching to the process?"
"impolite","That code works fine for me.  What does your **actual** code look like?"
"impolite","Could you clarify to which goto doesn\'t it go?.. What\'s the expected/real output?"
"impolite","Whats wrong with `foreach($array as $key => $value)`? Or, asked the other way around, what\'s the point using `foreach($array as $value)` when you actually need `$key` somewhere down the road?"
"impolite","Why would a battery be less efficient with higher voltage? It\'s just a bigger number of same low-voltage cells, isn\'t it?"
"impolite","How come you have a need to to_str on a name? Isn\'t a string already?"
"impolite","What\'s the point of subfeatures if you can\'t save them to a file? Is there some other format I can save that preserves subfeatures?"
"impolite","Are you using Perl 5? If you are, why are you writing for Perl 4?"
"impolite","Not completely so, because my question is more specific in terms of hash size and ignores performance. Also I am not just looking for _a_ hash function, I am looking for a meaningful choice -- I know there are CRC32 and FNV32, but which is better for my domain?"
"impolite","Isn\'t this a way to rephrase: \""Fast, Good or Cheap. Pick Two\"" ?"
"impolite","Sounds like possible homework.  What have you tried?"
"impolite","Does that mean we\'re not allowed to ask WordPress questions on SO, even if they\'re legitimate programming questions?  Why the fragmentation?"
"impolite","You\'re going to have to be more specific about what you want to know.  What kind of platform are you using to implement these algorithms?"
"impolite","Can you please elaborate a bit? Like write few-word intro to those algorithms?"
"impolite","Sorry did not understand are you saying that Shotwell only works for Photo print sizes? If yes does this include the Custom option in the bottom of the list?"
"impolite","Not really, no (though maybe with JS). Is `display: block` a problem for some reason?"
"impolite","Not writing a full blown DNS so reading never ending RFC is a bit boring. Or is that absolutely essential?"
"impolite","Do you want the actual algorithm, or a clue (ie. some kind of homework help)?"
"impolite","What do you mean \""wont\""? What\'s the error or result that you aren\'t expecting?"
"impolite","@Koper, in order to program this algorithm, I need to understand what the algorithm does. How is it *not* related to programming?"
"impolite","When you say \""cover the chicken\"", specifically how and with what do you do that?"
